Business Name,Health Score,Health Index
Patel Brothers,0.29478461538461537,2.5
Cucina Vitale,0.3480416666666666,2.5
Subway,-0.0005499999999999984,2
The Coffee House & Sweet Buttercupcakes,0.3338951219512195,2.5
Thai Spice,0.2763571428571428,2.5
The Puck Sports Bar and Grill,0.2616178571428572,2.5
The Birdcage Bar & Restaurant,0.460225,3
Restaurant Hermes,0.6746333333333334,3.5
Sharkey's Village Cafe,0.1479159090909091,2.5
The Shoppes at The Palazzo,0.3988307692307693,3
El Charro Restaurant & Cocktail Lounge,0.17520111111111109,2.5
Omni Scottsdale Resort & Spa at Montelucia,0.39635000000000004,3
Vic & Anthony's Steakhouse,0.30163964497041384,2.5
Quentin Defense,0.13888333333333333,2.5
Nguyet Minh Lo Banh Mi,0.33007796610169476,2.5
Ocean Palace,0.41129166666666667,3
Goodness Gracious Great Balls and Sliders,0.2742375,2.5
Hemingway's Fine Cigars & Accessories,0.7793666666666667,4
Cafe Zupas,0.3126712975098298,2.5
Check Please Cafe,0.6478,3.5
Long Wong's Dobson,0.29797142857142855,2.5
Wheelfish,0.3939742857142857,3
Gianni's Pizza of Cecil,0.1585142857142857,2.5
Bistro 2182,0.34929999999999994,2.5
Kenilworth Tavern,0.7201,4
Queen Margherita Pizza - Baby Point,0.24882800000000008,2.5
Morrison Homes Construction Trailer,0.6114,3.5
Saravanaa Bhavan,0.3575579710144927,2.5
Market On Forbes IGA,-0.45894999999999997,1.5
Croagh Patrick's Pub,0.41240000000000004,3
Za's Italian Cafe,0.2275740740740741,2.5
Restaurant Regal Delie & Grill,0.28276086956521734,2.5
Alleycatz Restaurant Jazz Bar,0.23931584158415845,2.5
Shucks Tavern,0.30208269230769225,2.5
Panera Bread,0.21286666666666668,2.5
Zoe's Food Truck,0.34108974358974353,2.5
Jersey Mike's Subs,0.1825375,2.5
6th Street Pub N Grill,0.3490375,2.5
Verger Lacroix,0.43644285714285713,3
Paradise Bakery,0.15841500000000003,2.5
The Coffee Table,0.2541827586206897,2.5
Wells Fargo Bank,-0.8074,1
Big Burger,0.08775999999999999,2
Sausalido,0.28726575121163167,2.5
Los Arrieros,0.26812037037037045,2.5
Bubble Island,0.18279333333333334,2.5
Circle K,-0.25,2
4 Sons Chevron,0.0,2
The Saloon of Mt. Lebanon,0.25166304347826085,2.5
McCoy Burger Company,0.272529081632653,2.5
Milestones Restaurants,0.23348703703703677,2.5
Lucky Samurai,0.30083571428571426,2.5
The Boiling Harbour,0.3014962499999999,2.5
Cafe China,0.30834743589743585,2.5
SunRise Caribbean Restaraunt,0.2544642857142857,2.5
Morazan Restaurant,0.2816181818181818,2.5
McIntosh's Steaks & Seafood,0.4989,3
Auntie Anne's,0.1194,2
Earth Fare Sneak Peek Party,-0.1199,2
United Bakers Dairy Restaurant,0.23277291666666647,2.5
La Santisima,0.30945026301946316,2.5
Bob's BBQ Emporium,0.39405,3
MedPost Urgent Care,0.4416,3
Marco's Pizza,0.4062343749999998,3
Henry VIII,0.40647,3
Dalchini Hakka Chinese,0.13894,2.5
Pane E Vino,-0.1027,2
Julep's New York Bar & Restaurant,0.09042000000000001,2
Aioli Gourmet Burgers and Catering Food Truck,0.31802565217391293,2.5
Green Tea Restaurant,0.2137875,2.5
AJK Chinese Cusine,0.26000764331210185,2.5
Kim Po Vietnamese Restaurant,0.2907973684210527,2.5
Juice 'n' Go Express,0.27440000000000003,2.5
Rubio's Coastal Grill,0.2425152380952381,2.5
JK Cookie and Cake Company,0.1907375,2.5
Yen Sushi & Sake Bar,0.3183861111111113,2.5
DAVIDsTEA,0.28314761904761915,2.5
Spinato's Pizza,0.3099113636363635,2.5
Grande Cheese Company,0.20876666666666666,2.5
El Sombrero,0.24661509433962261,2.5
Hotel Le Dauphin Montreal Centre-Ville,0.5147,3
Sky High Sports Charlotte,0.21075,2.5
The Taco Bros,0.31109113924050635,2.5
Sun Crisp Fish & Chips,0.1720538461538461,2.5
Angela Pizzeria & Restaurant,0.2044153846153846,2.5
Fish Wing,0.263825,2.5
Pho Tai Loi,0.3552871794871796,2.5
Wildflower Bread Company,0.32316464285714247,2.5
Barnyard Flea Market,-0.09464285714285711,2
Bella Mbriana,0.07782307692307694,2
La Maison de Kum Mon Restaurant,0.4702217391304348,3
La Chilenita,0.29195185185185185,2.5
THE CREPE CLUB,0.31911999999999996,2.5
Northwood,0.3371009803921568,2.5
When The Pig Came Home,0.27731818181818185,2.5
Ricci Italian Sausage,0.18879374999999998,2.5
Very Venice,0.2955461538461538,2.5
Le Tuktuk,0.42024736842105265,3
Red's Catering,0.3719714285714285,3
My Sweet Blessings Bakery and Bistro,0.39046739130434777,3
Herb Box Catering Company and Epicurean Marketplace,-0.15228333333333333,2
Hannah Nails And Spa,0.5836,3.5
Alanoor Afghan Kabob,0.15875312499999997,2.5
Thai Basil Signature,0.25417385321100894,2.5
International Starters,0.3656055555555555,2.5
Forth Floor Restaurant,0.3073,2.5
Awtash Cafe,0.3001301369863014,2.5
Montreal En Scene,0.3213833333333333,2.5
The Courtyard Cafe,0.33247608695652175,2.5
No.70 Finest Burger & Salads,0.20451249999999999,2.5
Hong Kong BBQ,0.3776,3
Bagel Stop,0.21707777777777781,2.5
Amore Dogs,0.2935615384615385,2.5
Greek Express,0.3014808823529411,2.5
Arizona State Capitol,-0.09875000000000003,2
Riviera Coffee Company,0.41209999999999997,3
Clothes Minded,0.2294,2.5
Venezia Pizza,0.33721428571428574,2.5
The Reddstone,0.17542841530054648,2.5
Dream Cream Ice Cream,0.49577628865979356,3
The Forest,-0.02455454545454545,2
The Basak,0.3477680000000001,2.5
Basha 21,0.2940357142857143,2.5
Royale Lounge,0.05929999999999999,2
The Mussel and Steak Bar,0.37560897435897384,3
Los Arcos,0.13991627906976742,2.5
Mommy Fish & Chips,-0.0653,2
Sammy's Deli & Neighborhood Pub,0.3668992537313431,2.5
The Italian Bread Place & Deli,0.57515,3.5
Alesci's Downtown,0.36741874999999996,2.5
Taco Bell,0.2650272727272727,2.5
Dutch Bros Coffee,0.44012222222222225,3
World's Fare Buffet,0.3606153846153846,2.5
Gate 403 Bar & Grill,0.37877307692307693,3
Monthathong Thai Restaurant,0.30695000000000006,2.5
Burrito Shop,0.41996666666666665,3
Elite Floor & Furniture Cleaning,0.14833333333333332,2.5
SportChek,0.3454,2.5
Dunkin' Donuts,0.13995416666666669,2.5
Gali's Gyro & Grill,0.3091038167938931,2.5
Alamo Rent A Car,0.3953,3
John's Family Restaurant,0.23218400000000003,2.5
Cocoberry Cafe,0.13600952380952383,2.5
Jangwon,0.29405000000000003,2.5
Oriental Gourmet House,0.2121,2.5
Smarty Pants Consignment,0.0,2
CVS/pharmacy,0.1531,2.5
Alfonso's Mexican Food,0.3497228070175438,2.5
J-Town,0.23604999999999993,2.5
Extreme Pita,0.49606666666666666,3
Pasta Brioni,0.2656396325459316,2.5
CiCi's Pizza,0.23608043478260873,2.5
Bar Wellington,0.2393048780487805,2.5
Southern Hills Cafe,0.3004727272727273,2.5
Midland Court Restaurant,0.15215263157894734,2.5
Rockaberry,0.2529037735849057,2.5
Ken Stewart's East Bank,0.2795876254180601,2.5
In-N-Out Burger,0.2549860759493672,2.5
Beauregards,0.057623333333333325,2
High Roller,0.28577142857142857,2.5
Ginza of Tokyo,0.12402500000000001,2.5
NutWhats,0.24104375000000003,2.5
Rush Espresso Cafe and Wine Bar,0.3722748427672954,3
Heart 'n Soul Restaurant & Baked Goods,0.34403846153846157,2.5
Blumeninsel,0.087175,2
Evo Cafe,0.214345,2.5
La Hacienda Restaurant,0.19221818181818182,2.5
Wings Sports Bar & Grill,0.1401,2.5
Dori's Bakery,0.2018803571428572,2.5
Safari Kids,0.418,3
Senti,0.26054691358024684,2.5
Boba Cafe,0.13610588235294116,2.5
Virgin America,0.2560875,2.5
Nana Tee's Hometown Dogs,0.2548504854368932,2.5
Sophies Soulfood,0.27647999999999995,2.5
Guirei Japanese Restaurant,0.1354787878787879,2.5
Cigarbox,0.9022,4.5
Hunan Jiu Jia,0.2329941176470588,2.5
Harris Teeter,0.25165000000000004,2.5
Team Ford Lincoln,-0.2137,2
La Michoacana Paleteria,0.24240909090909088,2.5
KFC - Kentucky Fried Chicken,-0.8726,1
Krispy Kreme,0.26254,2.5
Coral Reef,0.2702222222222222,2.5
Sushi Bong,0.32005203703703716,2.5
Grampa's Pizzeria,0.36260560875513015,2.5
Burger Betty's,0.48089999999999994,3
Pink Taco,0.26204084507042225,2.5
Qoola Frozen Yogurt Bar,0.20421568627450978,2.5
Swiss Chalet,0.33410000000000006,2.5
Omaha Steak House,0.20878333333333338,2.5
Presse Cafe,0.0,2
The Liberty Kitchen,0.29841,2.5
Woodman's Market,0.15662972972972974,2.5
Salad KraZe,0.27832704918032786,2.5
Church's Chicken,0.327452,2.5
Zeppe's Bistro & Pizzeria,0.2979076086956523,2.5
Diho Supermarket,0.2997,2.5
Floridino's Pizza & Pasta,0.26182894736842105,2.5
Burgers + Ethnic Food + BBQ,0.2648214285714286,2.5
Scoops in Bloomfield,0.3140364705882352,2.5
Kortright Centre for Conservation,0.29105000000000003,2.5
Patriot Taphouse and Grill,0.24254444444444445,2.5
Flaming Ice Cube,0.2987372505543235,2.5
Langham Delight,0.15669107142857142,2.5
Negin Bakery,0.43666296296296303,3
Sushi Huang,0.39298823529411764,3
Tiramisu Ristorante,0.33516153846153846,2.5
Cashew & Clive,0.02345,2
LaCia Salon,0.44460000000000005,3
El Cafecito Cafe,0.3452388888888889,2.5
Sweet O Wine and Chocolate Lounge,0.31785714285714295,2.5
SS Kitchen,0.671325,3.5
Crudessence,0.3537045212765955,2.5
The Phoenix Bar & Lounge,-0.04883333333333336,2
TSS Grill,0.2686363636363637,2.5
Brickyard Grounds,0.33320370370370367,2.5
Wyndham Grand Pittsburgh Downtown,0.41311666666666663,3
Cvs Pharmacy,0.5622,3
Piccolo Restaurant,0.2737222222222221,2.5
Pardis,0.3352148148148149,2.5
Forever Rosemary,0.14372857142857143,2.5
Regency Beauty Institute,0.50165,3
Connolly's On Fifth,0.5535714285714286,3
El Paso Bar-B-Que Company,0.31085,2.5
My Arepa,0.21268048780487805,2.5
JR Sweets,0.21075714285714287,2.5
Johnny J's Pub & Grille,0.34026999999999996,2.5
Istanbul,0.22701666666666667,2.5
Village Inn,0.2892444444444444,2.5
Pizza St Sauveur,0.2538625,2.5
Henri Saint-Henri,0.43112500000000004,3
Charleston's,0.29356199095022617,2.5
Sunnyside Grill,0.22878571428571431,2.5
Casa Rasta,0.26166433333333294,2.5
Oak Ridges Asian Deli,0.2505,2.5
Caruso Gourmet Pizza,0.2816166666666667,2.5
Red Robin Gourmet Burgers,0.3135136363636363,2.5
Emilia Romagna,0.3447,2.5
Rivertowne,0.2675048387096772,2.5
Curry Kitchen By the Grange,0.10603529411764707,2
Tasty Station,0.27725357142857143,2.5
Grey Goat Pub And Grill,0.1659,2.5
MoCa,0.3175642857142858,2.5
Hello Bistro,0.28528035714285715,2.5
Phil & Tony's Pizza Brick Oven Pizza,0.021927272727272715,2
A8 China,0.06795569620253165,2
Aldi,0.24983333333333335,2.5
Casa Amiga,0.6508692307692308,3.5
Bosa Donuts,0.3030070312499999,2.5
Salad and Go,0.34084662162162166,2.5
The Calvin Bar,0.41142500000000004,3
B & M Bar-B-Que Shaw,0.16377142857142854,2.5
99 Cents Only Stores,0.25499999999999995,2.5
Thang Long,0.2508666666666667,2.5
Artless Hub,0.5704,3.5
Wingstop,0.2966153846153846,2.5
Second Cup,0.6362,3.5
Dairy Queen,0.15904444444444443,2.5
Tom's BBQ,0.2303125,2.5
Simplee Sushi,0.2778774509803923,2.5
Barrio Fiesta of Manila,0.34034000000000003,2.5
Gourmet Burger Co,0.34694090909090913,2.5
Cinnabon,0.5204777777777778,3
Royal Gyros,0.70755,4
Sin City Vapor V,0.5937333333333333,3.5
United Towing,-0.10364999999999996,2
Panera Bakery & Cafe,0.23541794871794872,2.5
LPK'S Culinary Groove,0.44904507042253516,3
Cotto & Crudo,0.23989090909090907,2.5
Noodleholic,0.33969466666666653,2.5
Mikado Japanese Restaurant,0.41499480519480514,3
McCormick Ranch Golf Club,0.27218,2.5
The Works,0.2278761904761905,2.5
New Homemade Kosher Bakery,0.30823636363636364,2.5
The Ballroom Bowl Bar Bistro,0.2629574468085107,2.5
Ben & Florentine,0.3143521739130435,2.5
Cherubs Cafe and Candy Bouquet,0.25410714285714286,2.5
Greek House Food Market,0.29540769230769226,2.5
Spin Dessert Cafe,0.3613454545454546,2.5
The Mad Hatter,0.5574222222222223,3
Goodwill,0.23125,2.5
Villa Y Zapata,0.29249782608695646,2.5
Mama Jo Homestyle Pies,0.21416562500000003,2.5
Quesada Burritos & Tacos,0.04268888888888889,2
Jazz 28,0.26047241379310343,2.5
Sheraton Gateway Hotel in Toronto International Airport,-0.031199999999999995,2
Foothill High School,0.12405,2.5
Grill Fish Cool,0.07429333333333334,2
Spork,0.3357483870967742,2.5
Pizza Nova,0.5035000000000001,3
Edo Japan,0.27626666666666666,2.5
San Francisco Style Sourdough Eatery,0.3624975308641975,2.5
The Markham Station Restaurant,0.1856721088435374,2.5
Macayo's Mexican Restaurant,0.25083999999999995,2.5
The Club,0.7794,4
Charleys Grilled Subs,0.013000000000000012,2
Willo Baking Company,0.5210833333333333,3
Cosmo's Plumbing,0.9231,4.5
Domino's Pizza,0.05303333333333333,2
Juice Almighty,0.3173769230769231,2.5
St. Louis Bar & Grill,-0.06281875,2
Burger King,0.28423846153846155,2.5
Wally's Pub and Grill,0.33183146067415714,2.5
Vintners Rooms,0.3784571428571429,3
Slim Chickens,0.29895185185185186,2.5
Franco's Pizza,0.5179,3
E2,0.32194707446808546,2.5
Dragon Ass Coffee,0.15404,2.5
Jet Garden Chinese Food,0.62185,3.5
Java House,0.4307200000000001,3
Yoforia,0.1957681818181818,2.5
Wrights at The Arizona Biltmore,0.2951455089820356,2.5
House of Mei,0.24973870967741932,2.5
Don's II Pizza,0.4055333333333333,3
Dalhousie Castle Hotel,0.4505,3
Chipotle Mexican Grill,0.28335333333333335,2.5
The Dive Bar,0.17476,2.5
Phuel Cafe,0.26444591836734693,2.5
Ravenous,0.26936,2.5
Greg's Bar B Q,0.17751794871794876,2.5
Popeyes Louisiana Kitchen,0.36924999999999997,3
Dragon Flame Chinese Grill,0.15165333333333336,2.5
Table 17,0.2627128329297819,2.5
Veganbites Bakery & Espresso,0.38816393442622954,3
Eastern Bloc Vapes,0.3753,3
Restaurant Greenspot,0.29692777777777773,2.5
Demetrios Restaurant,0.34352272727272726,2.5
Pita Pure House,0.38645,3
Bonjour Brioche,0.2582635714285717,2.5
Mandy's Fish And Chips,0.15342777777777777,2.5
Park Place Restaurant,0.27632727272727275,2.5
Bar Louie,0.11414117647058823,2
Redendo's Pizzeria Ristorante,0.25502,2.5
Lito's Fine Mexican Food,0.32903617021276604,2.5
The Lunch Lounge,0.3140108108108107,2.5
Beefeater,0.71075,4
Zhen Zhen,0.17256666666666667,2.5
Door Fifty Five,0.3062923076923077,2.5
Mr Nick's Greek Kitchen,0.259525,2.5
Firkin on Harbour,0.19557631578947374,2.5
Carrie Cerino's Ristorante & Party Center,0.21519005235602098,2.5
Kalendar,0.30511299435028233,2.5
Buffet King,0.5249666666666666,3
CJ's Talley's Pub,0.3151153846153847,2.5
Tucker's Marketplace Restaurant,0.013475000000000004,2
Custom,-0.13085,2
4 Life Natural Foods,0.36948181818181813,3
Ali Baba's,0.10202258064516127,2
Silver Spur Saloon & Restaurant,0.22440434782608695,2.5
Blue Hound Kitchen & Cocktails,0.2982307189542481,2.5
Peppes Pizza,0.09866666666666667,2
Eco Bistro,0.05871111111111111,2
Burger Factory,0.09952432432432431,2
Simpatico Espresso,0.3771766233766234,3
Chen's Chinese Bistro,0.36054736842105267,2.5
CherryBerry,0.39701578947368427,3
Piano Piano,0.3032512931034482,2.5
C's Recycling,0.3818,3
Ben & Jerry's,0.3701714285714286,3
Pasta Tutti Giorni,0.28039629629629637,2.5
Purple Bubble Asian Cuisine,0.21473953488372094,2.5
Berrygood,0.11908709677419353,2
Zea,0.4460263157894737,3
Efes Bar & Grill,0.4157166666666667,3
El Kora,0.37741666666666673,3
Jamba Juice,0.39509999999999995,3
Ichiban Sushi,0.33375517241379304,2.5
International Grocery,0.5121,3
Crepes Club,0.33671149425287356,2.5
Hickory Nut Golf Course,-0.6901,1.5
Purrfect Auto Service,0.4496,3
Lola,0.30189204793028396,2.5
Dans le Noir,0.15461111111111112,2.5
North Star Seafood Restaurant,0.41076666666666667,3
La Parrilla,0.19339459459459463,2.5
Tropical Smoothie Cafe,0.23605,2.5
Bleachers Sports Grill,0.5153,3
Sbarro,0.20540697674418604,2.5
Calabria's Italian Restaurant,0.14547333333333334,2.5
Niagara Street Cafe,0.1796656,2.5
Lola's,0.29369747899159665,2.5
Sizzlers,0.2246142857142857,2.5
Bodyheat Tanning,0.20095,2.5
Thai Food To Go,0.29312534883720964,2.5
Piacquadio's Restaurant & Lounge,0.28102333333333335,2.5
Mariscos Playa Escondida,0.3242090566037734,2.5
Old Station Sub Shop,0.3285475409836066,2.5
PAPYRUS,0.5573,3
Village Cafe,0.3705857142857143,3
Eliseevsky Restaurant,0.26962,2.5
Dunwellz,0.37186100386100385,3
Mick E Fynn's,0.22521538461538468,2.5
Okra Cookhouse & Cocktails,0.3101661781285232,2.5
White Flower Cake Shoppe,0.3123193798449613,2.5
Tian Xin Place,0.19769310344827587,2.5
L'Asie Resto Bar,0.20337083333333336,2.5
Mr Greek Mediterranean Grill,0.22056666666666672,2.5
La Piazzetta,0.0,2
Pita Lite Islington,0.057580000000000006,2
Kitchen 73,0.2673698630136986,2.5
Chick-fil-A,0.1232230769230769,2.5
Quick N Clean,0.6369,3.5
Something Sweet Bakery,0.4727861111111111,3
New Town Deli,0.27185,2.5
Walmart Supercenter,0.53635,3
Tony Roma's,0.28655,2.5
ABX American Burger Works,0.20978541666666672,2.5
Squirrel's Nest Restaurant and Bar,0.3542111111111111,2.5
JR's Dairy Bar,0.20323000000000002,2.5
Water & Ice,0.13585,2.5
Buffalo Wild Wings,0.33046315789473685,2.5
RETRO Dog,0.2903089999999997,2.5
Vanak Restaurant,0.1166,2
Boucle & Papier,0.29973333333333335,2.5
L'Unita,0.35233697270471465,2.5
Days Inn Charlotte/Woodlawn Near Carowinds,0.16828000000000004,2.5
Cravings,0.27449820971866984,2.5
Chevron Pit Stop 3,0.2075714285714286,2.5
Pizza Joe's & Deli,0.22989999999999997,2.5
World Market,0.32451428571428576,2.5
Giuseppe's Bar & Grille,0.3257333333333334,2.5
Chi-Town Hustler,0.20566000000000004,2.5
Crabtree and Evelyn,0.5578375,3
Packs & Dogs,0.25603584905660376,2.5
Cheese 'n Stuff,0.26874125874125865,2.5
Kyoto House & Japanese Restaurant,0.21549687500000006,2.5
Tater's Cafe and Chophouse,0.4404818181818182,3
Goodwill of Southwestern Pennsylvania,0.4939,3
MV Snacks & Sushi,0.48688181818181825,3
Mi Nuevo Nayarit,0.108565,2
Red Sail Boat Bakery,0.43905555555555553,3
Second Bowl,0.44242916666666665,3
Frida,0.21642622950819673,2.5
Sittoo's,0.0478,2
The OWL's Meat Shop,0.34067,2.5
Motorino Enoteca,0.23241558441558438,2.5
Yori Q Korean Grill & Bar,0.219863953488372,2.5
Dominic's,0.32868461538461535,2.5
Chaye Coffee & Tea,0.5823400000000001,3.5
Pizza Pizza,0.2574666666666667,2.5
Laundry Factory,0.64715,3.5
Cafe California Restaurant,0.29416490384615385,2.5
Saje Natural Wellness,0.7101666666666667,4
Restaurant Yotis,0.2263,2.5
Mariscos Las Playitas,0.5102888888888889,3
Mc Donalds,0.11315,2
Golden Patty,0.25559819277108425,2.5
Fiesta Grill,0.035175000000000005,2
Dragon Chinese Restaurant,0.22002307692307696,2.5
Oh My Lard,0.22902105263157893,2.5
Golden Horse Restaurant,0.20747920792079197,2.5
Mi Pueblo Taco Shop,0.38103124999999993,3
PV Interiors Tile Cleaning,0.8225,4.5
Hangry Burger,0.2616747252747253,2.5
Jin's Chicken and Fish,0.4429857142857143,3
Yakamoz Grill,-0.24695,2
Fry's & Fry's Marketplace,0.42642222222222226,3
Casey's,0.05556764705882353,2
Atlasta Catering & Event Concepts,0.385675,3
Asia Thai Dat,0.26491764705882354,2.5
Fitness Experience,0.6249,3.5
Bagel Buddy's,0.5407624999999999,3
Scratch Kitchen,0.17658854961832068,2.5
Anise Vietnamese Restaurant,0.34327600000000014,2.5
Mr Basrai's,0.39890666666666674,3
A 1 Minute Key Service,0.29422,2.5
Don Tequila,0.2493194805194805,2.5
Holsteins Shakes and Buns,0.3035776807980055,2.5
Famous Gyro George,0.2228,2.5
Telsaan Tea Shop,0.48172857142857145,3
Ristorante Rusticone,0.3612,2.5
The Flame Broiler,0.34784565217391306,2.5
Aroma Taste of Middle East,0.27263076923076923,2.5
7-Eleven,0.75,4
Pearl Medspa & Wellness Center,-0.0516,2
King Buffet,0.23371481481481485,2.5
Duke Of York,0.34344444444444444,2.5
Callville Bay Resort & Marina,0.24265714285714285,2.5
V's Caribbean Restaurant,0.44658125000000015,3
Wize Guyz Pizza,0.4098818181818182,3
Applebee's,0.41520625,3
Great American Cookies,0.4487555555555556,3
Restaurant Karoun,0.3600022727272727,2.5
Pink Lemon Bake Shop,0.1490923076923077,2.5
Cross Creek Inn,0.20294285714285715,2.5
Greenleaf's & Bananas,-0.2027,2
Modern Donut,0.347475,2.5
Country Maid Ice Cream,0.3275803571428572,2.5
Pizza Shack,0.3362,2.5
Purchase Green Artificial Grass - South Las Vegas,0.6524500000000001,3.5
Peridot Resto Lounge,0.21804915254237286,2.5
Un Autre Restaurant,0.5565434782608696,3
Flying Saucer Draught Emporium,0.3026075601374571,2.5
Outback Steakhouse,0.18687499999999999,2.5
Greek & Co,0.05142941176470588,2
Great American Food,0.303328,2.5
Manuel's Fine Mexican Food,0.4274333333333333,3
Papa John's Pizza,-0.09224999999999998,2
No 1 Sushi Bar,0.22598217054263572,2.5
Don Pablo's,0.15939705882352942,2.5
The Shop Beer Co,0.4544809523809524,3
ROKs Tacos - Korean BBQ Tacos,0.29451686746987954,2.5
Fat Tuesday,0.33204285714285714,2.5
Henrick's Bar,0.3985657894736842,3
Hex Coffee,0.5152437500000001,3
Nile Ethiopian Restaurant & Grocery,0.3240392857142857,2.5
Hodo Kwaja,0.303444705882353,2.5
Le Comme Chez Soi,0.20262857142857144,2.5
My Daddy's Bakery and Cafe,0.33588283582089523,2.5
Charleston Coffee House,0.024050000000000002,2
Goldenview Chinese Restaurant,0.18163170731707318,2.5
Discount Drug Mart,0.1806,2.5
Five Star Korean BBQ,0.3145,2.5
Infinity's End,0.430425,3
Noble Bistro,0.27037741935483867,2.5
Delices Bio (Les),0.5955,3.5
Olive Garden Italian Restaurant,0.20426250000000004,2.5
Original Pancake House,0.2855014814814813,2.5
Camille's Sidewalk Cafe,0.17905633802816903,2.5
Wok & Roast Chinese BBQ,0.2925058139534882,2.5
Firehouse Subs,-0.0193,2
Thai Express,0.0,2
John's Hobbies,0.6759,3.5
Fire,0.31323559322033934,2.5
Hacienda Hotel & Casino,0.11690588235294118,2
The Inn on Negley,0.3389121212121211,2.5
What A Bagel,0.2715647058823529,2.5
IHOP,0.2606777777777778,2.5
Defelice's Deli,0.29057777777777777,2.5
China Panda,0.29346666666666665,2.5
The Toasted Cork,0.35854496644295286,2.5
Prince of India,0.04585999999999997,2
Papago Brewing,0.3177262935586061,2.5
Sur La Table Cooking Class,0.27705111111111114,2.5
Kitchen Cargo,0.052075,2
Burger King Restaurants,0.3891,3
Rickshaw Bar,0.3012859315589351,2.5
The Herb Box,0.38222287425149776,3
Dario's,0.3612,2.5
Big Frog Custom T-Shirts & More,0.0,2
The Chase Fish & Oyster,0.3115096118299447,2.5
Novecento Pizzeria,0.3174315789473683,2.5
King's Family Restaurants,0.013463636363636384,2
A & B Barbershop,0.4158,3
Bruno's Pizza,0.15637333333333334,2.5
Aldar Mediterranean Cuisine,0.30710000000000004,2.5
El Farol Peruvian Cuisine,0.1938,2.5
Slots A Fun,0.1310571428571429,2.5
Hooters Casino Hotel,0.21162058823529417,2.5
Annies Sur-Le-Lac,0.3784,3
Meatballz,0.3150799999999999,2.5
Tammie Coe Cakes,0.50488,3
Al's Garage,0.22347948717948712,2.5
Kabab Masala,0.2077578947368421,2.5
New AC Unit,-0.024966666666666675,2
David's Deli,0.35965454545454545,2.5
Chart House,0.2900662137681163,2.5
Kepner's Tavern,0.2812766666666667,2.5
Shapla Tandoori Restaurant,0.24531666666666666,2.5
Smoke's Poutinerie,0.22320211267605636,2.5
Kingston Chinese Restaurant,-0.004038461538461555,2
Mama's Pizzeria,0.20514545454545452,2.5
Republic Rare Coins,0.27815,2.5
Foothills Tavern,0.319475,2.5
Mickies Dairy Bar,0.21279999999999993,2.5
Old Beijing BBQ,0.30318695652173916,2.5
West Side Slices,0.19316923076923073,2.5
Quaker Steak & Lube,0.3046130434782609,2.5
Dollar General,0.37073333333333336,3
Woodbridge Ribfest,0.5562,3
The Rocket Truck,0.38865,3
Pei Wei,0.18598652482269504,2.5
Cafe Milano,0.2601517241379311,2.5
3734,0.356,2.5
Kirei Sushi + Bar,0.2929894197952218,2.5
African Delight Cafe and Restaurant,0.30613999999999997,2.5
New City Restaurant,0.24526070796460175,2.5
Rhum Corner,0.3509069958847733,2.5
Cafe Vita,0.35117727272727284,2.5
First In Flight Bar,0.25406071428571425,2.5
Parrillada Che Gaucho,0.18562115384615385,2.5
Noodlecat,0.209288679245283,2.5
Cafe Rio,0.3204666666666666,2.5
Slice of Vegas,0.2844103157894742,2.5
North of the Bayou,0.13643636363636363,2.5
SmartCentres,-0.05695,2
Hakka Masala Restaurant,0.07523599999999998,2
Oscar Taylor's,0.0,2
Manchurian Madurai,0.34409259259259267,2.5
Fried & Fabulous,0.17692096774193544,2.5
Roti Cuisine of India,0.33811818181818165,2.5
Fettykil Fox - Vintage Inns,0.06878666666666669,2
Tum Nak Thai,0.3425141453831041,2.5
Best Buy,0.68295,3.5
All-Clad Metalcrafters,-0.19161666666666669,2
Vinnie Gambini,0.4061,3
Upper Crust Pizza Patio & Wine Bar,0.32701753371868986,2.5
Fuegos - Steak Tapas Vegan,0.31254723926380357,2.5
El Pollo Loco,0.3823637931034482,3
The Ghurka,0.1890333333333333,2.5
Arc Bar,-0.074,2
Subba,0.30816511627906984,2.5
Sainsburys,0.10973750000000002,2
ALDI,0.3839636363636364,3
Juicy Olive Bar & Grill,0.59055,3.5
Jack Astor's Bar & Grill,0.16585294117647056,2.5
Menchies,0.257112,2.5
The Dinner A'fare,0.1820875,2.5
Candyland,-0.10785000000000003,2
Fin Izakaya,0.22021594827586183,2.5
Ginbu 401,0.27693999999999974,2.5
Luk's Soft Pretzels,0.1591,2.5
Campus Bubble Tea,0.30976000000000004,2.5
The Riverside Restaurant,0.39570681818181813,3
Radical Road Brewing,0.4049920000000001,3
Tandoori Chaska,0.1775416666666667,2.5
The Honours,0.37170579710144935,3
So Good,0.2559477272727273,2.5
Marie Callender's Restaurants & Bakeries,0.22252608695652173,2.5
Villa Pizza,0.07294772727272726,2
Albertsons,0.0,2
Sweet Peaches,0.30108461538461534,2.5
Grandma Rose's Catering & Pastry,0.01961249999999999,2
The Kort Haus,0.22520000000000004,2.5
Aurelia's Coffee & Cafe,0.17013571428571428,2.5
Cafe Sausalito,0.24329523809523806,2.5
Indian Bowl Cuisine,0.31433333333333335,2.5
Jinmee Korean Cuisine,0.2052,2.5
Gyrosology,0.3668957142857144,2.5
Fat Guys,0.5007166666666666,3
Pacers,0.32292399999999993,2.5
Sabina's Casual Dining & Pub,0.1112304347826087,2
Patate & Ciboulette,0.27558461538461543,2.5
