Business Name,Health Score,Health Index
Pete's Fish & Chips,0.12283999999999999,2.5
Osechi Japanese Cuisine,0.17161481481481483,2.5
Kushi Bar Muramoto,0.23643240740740745,2.5
Dave's Cosmic Subs,0.18823333333333334,2.5
Toscano's Grill,0.56118,3
The Big Guy's Little Coffee Shop,0.3566058823529412,2.5
Dawat-e-Khas BBQ,0.12694285714285714,2.5
Romano's Macaroni Grill,0.2020209836065573,2.5
The Sugar,0.3237595744680851,2.5
Airwork,0.9087,4.5
Sunrise Caribbean Restautant,0.025294117647058828,2
Mike's Place,0.21895243055555555,2.5
Cilantro,0.18481267605633803,2.5
Blasiole's Pizza,0.029479999999999996,2
IMAj Institute,0.5059,3
Fry's Food Stores,0.3657588235294118,2.5
Yatco Filipino Restaurant,0.3187153846153846,2.5
Manchu Wok,0.06116666666666667,2
Somma Pizza Restaurant & Sports Bar,0.21835312499999998,2.5
Zanzibar African Restaurant,0.12934482758620688,2.5
Dangerous Dan's Diner,0.1420664902998236,2.5
Bonnie's Barkery,0.6369,3.5
Dr Deli and the Salad Queen,0.28607397260273987,2.5
CUT by Wolfgang Puck,0.28608170400103317,2.5
Carhops Sub Shop,0.295203305785124,2.5
Divinos,0.24418181818181817,2.5
Mr Tire Auto Service Centers,-0.6705,1.5
Bronze Cafe at The Center,0.36411111111111144,2.5
Thai 5 Cafe,0.2997975609756096,2.5
India Grill,0.2799931818181818,2.5
Sweet Tomatoes,0.26376891592920354,2.5
Patel Brothers,0.433775,3
Velvet Button Boutique,0.9319,4.5
Cucina Vitale,0.2778323076923077,2.5
Subway,-0.04877,2
Insta Clean Floorcare,-0.08915000000000003,2
The Coffee House & Sweet Buttercupcakes,0.3513847826086957,2.5
Thai Spice,0.2920529032258063,2.5
The Puck Sports Bar and Grill,0.2487617647058824,2.5
The Birdcage Bar & Restaurant,0.21595,2.5
Restaurant Hermes,0.5692,3.5
Sharkey's Village Cafe,0.06456562499999999,2
El Charro Restaurant & Cocktail Lounge,0.20693004291845485,2.5
Omni Scottsdale Resort & Spa at Montelucia,0.28033076923076927,2.5
Vic & Anthony's Steakhouse,0.32012937743190645,2.5
Nguyet Minh Lo Banh Mi,0.3413627118644067,2.5
Ocean Palace,0.16184814814814816,2.5
Goodness Gracious Great Balls and Sliders,0.26635238095238095,2.5
Hemingway's Fine Cigars & Accessories,0.7364999999999999,4
Cafe Zupas,0.29315619425173456,2.5
Check Please Cafe,0.6138555555555556,3.5
Carol Kings Cleaning,0.6249,3.5
Long Wong's Dobson,0.22470263157894732,2.5
Wheelfish,0.35723963414634125,2.5
Gianni's Pizza of Cecil,0.178475,2.5
Bistro 2182,0.06530000000000001,2
Kenilworth Tavern,0.31970000000000004,2.5
Cherubs Cafe and Candy Bouquet,0.27415,2.5
Morrison Homes Construction Trailer,0.6114,3.5
Saravanaa Bhavan,0.27553069306930683,2.5
Market On Forbes IGA,0.15976666666666664,2.5
Croagh Patrick's Pub,0.34657999999999994,2.5
Robert Emmets Food & Spirits,0.05883333333333333,2
Za's Italian Cafe,0.18516900000000006,2.5
Restaurant Regal Delie & Grill,0.36860357142857153,3
Alleycatz Restaurant Jazz Bar,0.18542011494252883,2.5
Shucks Tavern,0.3203476190476191,2.5
Panera Bread,0.25685416666666666,2.5
Zoe's Food Truck,0.36824210526315787,3
Jersey Mike's Subs,0.07039999999999999,2
6th Street Pub N Grill,0.3693222222222222,3
Verger Lacroix,0.43644285714285713,3
Paradise Bakery,0.1508714285714286,2.5
The Coffee Table,0.2749666666666667,2.5
Big Burger,0.17498333333333335,2.5
Sausalido,0.29478988372093023,2.5
Los Arrieros,0.23497452830188686,2.5
Bubble Island,0.2131941176470588,2.5
European Wax Center,0.4754,3
Sam Thong Portraits and Caricatures,0.4927,3
The Saloon of Mt. Lebanon,0.2278152542372881,2.5
McCoy Burger Company,0.28252442396313343,2.5
Milestones Restaurants,0.24748299595141682,2.5
Lucky Samurai,0.22742268041237118,2.5
The Boiling Harbour,0.2973051643192488,2.5
Cafe China,0.30773196347031934,2.5
SunRise Caribbean Restaraunt,0.17365714285714282,2.5
Morazan Restaurant,0.2988229166666667,2.5
McIntosh's Steaks & Seafood,0.4989,3
Auntie Anne's,0.39068571428571425,3
Earth Fare Sneak Peek Party,-0.1199,2
United Bakers Dairy Restaurant,0.2565141263940518,2.5
La Santisima,0.31466582215598604,2.5
Bob's BBQ Emporium,0.3387244444444444,2.5
MedPost Urgent Care,0.7003,4
Marco's Pizza,0.3956466666666667,3
Henry VIII,0.27901562500000004,2.5
Dalchini Hakka Chinese,0.24966363636363642,2.5
America's Taco Shop,0.07761066666666668,2
Julep's New York Bar & Restaurant,0.16313333333333332,2.5
Aioli Gourmet Burgers and Catering Food Truck,0.33231085450346426,2.5
Green Tea Restaurant,0.15684285714285714,2.5
AJK Chinese Cusine,0.27934185022026414,2.5
Kim Po Vietnamese Restaurant,0.17621698113207548,2.5
Juice 'n' Go Express,0.3899208333333333,3
Rubio's Coastal Grill,0.27866393442622944,2.5
JK Cookie and Cake Company,0.29183000000000003,2.5
Yen Sushi & Sake Bar,0.316281325301205,2.5
DAVIDsTEA,0.3228025641025643,2.5
Wood Mill Restaraunt,0.5115,3
Spinato's Pizza,0.30668052434456944,2.5
Grande Cheese Company,0.30003,2.5
El Sombrero,0.2370338235294118,2.5
Sky High Sports Charlotte,0.3442,2.5
The Taco Bros,0.3657558558558558,2.5
Sun Crisp Fish & Chips,0.12463409090909096,2.5
Angela Pizzeria & Restaurant,0.20874666666666666,2.5
Fish Wing,0.34692,2.5
Pho Tai Loi,0.34559999999999996,2.5
Wildflower Bread Company,0.3316897698209717,2.5
Barnyard Flea Market,0.0,2
Bella Mbriana,0.10740666666666668,2
La Maison de Kum Mon Restaurant,0.46137083333333334,3
La Chilenita,0.3016972972972973,2.5
THE CREPE CLUB,0.2747636363636364,2.5
Northwood,0.4051459999999999,3
When The Pig Came Home,0.2840760563380282,2.5
Ricci Italian Sausage,0.19196190476190478,2.5
Very Venice,0.21356666666666668,2.5
Le Tuktuk,0.43222631578947374,3
Red's Catering,0.3270117647058824,2.5
My Sweet Blessings Bakery and Bistro,0.4090880597014925,3
Herb Box Catering Company and Epicurean Marketplace,0.16863823529411767,2.5
Alanoor Afghan Kabob,0.15743888888888888,2.5
Thai Basil Signature,0.24092106824925807,2.5
International Starters,0.41330810810810803,3
Pep Boys,0.9367,4.5
Forth Floor Restaurant,0.26444629629629623,2.5
Awtash Cafe,0.3187016000000001,2.5
Montreal En Scene,0.3141,2.5
The Courtyard Cafe,0.35486017699115047,2.5
No.70 Finest Burger & Salads,0.23372857142857142,2.5
Hong Kong BBQ,0.34095,2.5
Bagel Stop,0.10695769230769231,2
Amore Dogs,0.2776950495049505,2.5
GS Supermarket,0.5763333333333334,3.5
Riviera Coffee Company,0.41209999999999997,3
GOGI,0.32621702610669717,2.5
Venezia Pizza,0.14408000000000004,2.5
The Reddstone,0.21134880952380947,2.5
Dream Cream Ice Cream,0.5124955307262572,3
The Forest,0.5179666666666667,3
The Basak,0.3482418181818181,2.5
Kerry's Sports Pub Pizza & Grill,0.5303249999999999,3
La Quinta Inn & Suites Cleveland Macedonia,0.2112,2.5
The Mussel and Steak Bar,0.3898375609756092,3
Los Arcos,0.16169259259259258,2.5
Mommy Fish & Chips,0.047159259259259255,2
Sammy's Deli & Neighborhood Pub,0.3239898089171972,2.5
The Italian Bread Place & Deli,0.5705416666666666,3.5
Alesci's Downtown,0.3695375,3
Taco Bell,0.4495,3
Dutch Bros Coffee,0.43485604395604394,3
Panda!,0.17200000000000004,2.5
World's Fare Buffet,0.2135685714285714,2.5
Gate 403 Bar & Grill,0.33025862068965517,2.5
Monthathong Thai Restaurant,0.26927894736842106,2.5
Burrito Shop,0.2419,2.5
Dunkin' Donuts,0.12907435897435898,2.5
Gali's Gyro & Grill,0.32819540229885047,2.5
Alamo Rent A Car,0.4271,3
John's Family Restaurant,0.21936000000000003,2.5
Cocoberry Cafe,0.11022399999999999,2
Jangwon,0.06703181818181818,2
Oriental Gourmet House,0.3888153846153847,3
The Rooster Rotisserie and Grill,0.24607515151515136,2.5
Boris's Kosher Meats,0.23251666666666662,2.5
J-Town,0.23926599999999998,2.5
Extreme Pita,0.49606666666666666,3
Pasta Brioni,0.2786566445182727,2.5
CiCi's Pizza,0.21976226415094338,2.5
Bar Wellington,0.251702923976608,2.5
Southern Hills Cafe,0.16423333333333334,2.5
Midland Court Restaurant,0.17271034482758618,2.5
Rockaberry,0.24121769230769222,2.5
Ken Stewart's East Bank,0.28968937499999975,2.5
In-N-Out Burger,0.22620793650793644,2.5
Beauregards,0.09738700000000003,2
High Roller,0.2572714285714286,2.5
Ginza of Tokyo,0.026794736842105264,2
NutWhats,0.28323333333333334,2.5
Rush Espresso Cafe and Wine Bar,0.38800592991913724,3
Heart 'n Soul Restaurant & Baked Goods,0.3247705882352941,2.5
Parc Central,0.27436220095693775,2.5
Evo Cafe,0.12026857142857142,2
La Hacienda Restaurant,0.17769545454545457,2.5
Wings Sports Bar & Grill,0.11208,2
Dori's Bakery,0.25448928571428575,2.5
Senti,0.27394703947368415,2.5
Boba Cafe,0.1324365384615385,2.5
Virgin America,0.6490333333333332,3.5
Nana Tee's Hometown Dogs,0.33884761904761906,2.5
Sophies Soulfood,0.21556363636363637,2.5
Guirei Japanese Restaurant,0.12699554140127386,2.5
Hunan Jiu Jia,0.2182325301204819,2.5
Harris Teeter,0.25165000000000004,2.5
Team Ford Lincoln,0.3909,3
La Michoacana Paleteria,0.313453125,2.5
KFC - Kentucky Fried Chicken,-0.0772,2
Krispy Kreme,0.2802414285714286,2.5
Coral Reef,0.2448857142857143,2.5
Sushi Bong,0.29544638157894737,2.5
Grampa's Pizzeria,0.3825322740814307,3
Burger Betty's,0.48089999999999994,3
Pink Taco,0.2454734411085448,2.5
Chenin Orthodontics,0.9142,4.5
Qoola Frozen Yogurt Bar,0.27946111111111116,2.5
Swiss Chalet,0.21250789473684203,2.5
Omaha Steak House,0.22178068965517242,2.5
Presse Cafe,0.0,2
The Liberty Kitchen,0.3282,2.5
The Eger Eye Group,0.6696,3.5
Woodman's Market,0.13522857142857148,2.5
Salad KraZe,0.2680847682119204,2.5
Church's Chicken,0.27243225806451615,2.5
Zeppe's Bistro & Pizzeria,0.32272372881355915,2.5
Diho Supermarket,0.18921666666666667,2.5
Floridino's Pizza & Pasta,0.3006078947368421,2.5
Burgers + Ethnic Food + BBQ,0.24423548387096772,2.5
Scoops in Bloomfield,0.3106836734693877,2.5
Kortright Centre for Conservation,0.0258,2
Patriot Taphouse and Grill,0.27621509433962266,2.5
Flaming Ice Cube,0.31178429752066134,2.5
Langham Delight,0.20152741935483873,2.5
Charlie Frias Park,0.24695,2.5
Negin Bakery,0.4093542857142857,3
Sushi Huang,0.2561769230769231,2.5
Tiramisu Ristorante,0.28192,2.5
Cashew & Clive,0.026500000000000003,2
El Cafecito Cafe,0.43437333333333333,3
Sweet O Wine and Chocolate Lounge,0.2902912621359223,2.5
SS Kitchen,0.5396315789473685,3
Crudessence,0.34715000000000046,2.5
TSS Grill,-0.1131,2
Brickyard Grounds,0.2793163265306122,2.5
Ziliotto Design,0.13658,2.5
Wyndham Grand Pittsburgh Downtown,0.48205714285714285,3
Piccolo Restaurant,0.2775312849162011,2.5
Pardis,0.29924651162790694,2.5
Forever Rosemary,-0.1162625,2
El Paso Bar-B-Que Company,0.37047222222222226,3
My Arepa,0.23266482084690535,2.5
JR Sweets,0.300452,2.5
Johnny J's Pub & Grille,0.09876363636363639,2
Istanbul,0.34066,2.5
Village Inn,0.17152592592592594,2.5
Pizza St Sauveur,0.1729272727272727,2.5
Charleston's,0.31984459259259246,2.5
Cineplex Odeon Morningside,-0.15614999999999996,2
Sunnyside Grill,0.21655263157894739,2.5
Thaidat,0.60805,3.5
Casa Rasta,0.2339352422907487,2.5
Arnaldo,0.0008565217391304394,2
Caruso Gourmet Pizza,0.23841578947368425,2.5
Red Robin Gourmet Burgers,0.2957328125,2.5
Emilia Romagna,0.3694009433962265,3
Rivertowne,0.21725895196506528,2.5
Curry Kitchen By the Grange,0.1680777777777778,2.5
Hong Kong Garden Seafood & Dim Sum Cafe,0.3099520467836251,2.5
Grey Goat Pub And Grill,0.4234142857142857,3
MoCa,0.31095675675675677,2.5
Liquid Nightclub,-0.743,1.5
Hello Bistro,0.2778366197183098,2.5
Phil & Tony's Pizza Brick Oven Pizza,-0.05433000000000001,2
A8 China,0.009210227272727278,2
Casa Amiga,0.5417178571428571,3
Bosa Donuts,0.27013681592039784,2.5
Salad and Go,0.37956682464454955,3
The Calvin Bar,0.32914000000000004,2.5
B & M Bar-B-Que Shaw,0.20047777777777775,2.5
99 Cents Only Stores,0.0,2
Office 5 Bar & Grill,0.4445,3
Thang Long,0.2291090909090909,2.5
Wingstop,0.15152361111111112,2.5
Second Cup,0.5649000000000001,3.5
Dairy Queen,0.22023333333333334,2.5
Tom's BBQ,0.23605929648241208,2.5
Simplee Sushi,0.30530666666666667,2.5
Barrio Fiesta of Manila,0.4014000000000001,3
Gourmet Burger Co,0.3667296703296703,2.5
Cinnabon,0.41834000000000005,3
Two Spoons,0.33063333333333333,2.5
Panera Bakery & Cafe,0.26826901408450704,2.5
LPK'S Culinary Groove,0.4354290322580644,3
Cotto & Crudo,0.23989090909090907,2.5
Noodleholic,0.29179759036144565,2.5
Mikado Japanese Restaurant,0.3792605504587155,3
The Works,0.24229411764705885,2.5
New Homemade Kosher Bakery,0.4032368421052632,3
The Ballroom Bowl Bar Bistro,0.2539488,2.5
Ben & Florentine,0.3390818181818182,2.5
Queen Margherita Pizza - Baby Point,0.31708888888888875,2.5
Greek House Food Market,0.34691538461538457,2.5
Spin Dessert Cafe,0.3507016393442624,2.5
The Mad Hatter,0.686525,3.5
Villa Y Zapata,0.3149874999999998,2.5
Mama Jo Homestyle Pies,0.25277560975609753,2.5
Quesada Burritos & Tacos,0.05702727272727273,2
Sheraton Gateway Hotel in Toronto International Airport,0.008050000000000002,2
Grill Fish Cool,0.03782419354838709,2
Spork,0.33170349075975336,2.5
Pizza Nova,0.14238,2.5
Edo Japan,0.07475000000000001,2
San Francisco Style Sourdough Eatery,0.3272470588235294,2.5
The Markham Station Restaurant,0.10524113207547169,2
Macayo's Mexican Restaurant,0.20773571428571427,2.5
Club Hungaria,-0.033688888888888886,2
The Club,0.3811125,3
Charleys Grilled Subs,0.013000000000000012,2
Willo Baking Company,0.26493157894736846,2.5
Cosmo's Plumbing,0.9231,4.5
Domino's Pizza,0.05303333333333333,2
Juice Almighty,0.2994818181818182,2.5
St. Louis Bar & Grill,0.1600926829268293,2.5
Burger King,0.06830833333333335,2
Wally's Pub and Grill,0.32474964028776954,2.5
Vintners Rooms,0.3784571428571429,3
Slim Chickens,0.2945265734265734,2.5
Franco's Pizza,0.3063363636363637,2.5
E2,0.3217450999048528,2.5
Dragon Ass Coffee,0.33955555555555555,2.5
Jet Garden Chinese Food,0.31467500000000004,2.5
Java House,0.38196666666666673,3
Pizza Shack,0.26541333333333333,2.5
House of Mei,0.2584318518518517,2.5
Don's II Pizza,0.39729411764705885,3
Dalhousie Castle Hotel,0.5068125,3
Chipotle Mexican Grill,0.10032093023255817,2
The Dive Bar,0.630025,3.5
Phuel Cafe,0.3212205333333331,2.5
Green Onion Pan Asian Cuisine,0.30368999999999996,2.5
Ravenous,0.41107272727272726,3
Jo-Ann Fabrics and Crafts,0.2059,2.5
Byrd's Pub and Grill,0.13292500000000002,2.5
Greg's Bar B Q,0.14598421052631577,2.5
Popeyes Louisiana Kitchen,0.18846530612244902,2.5
Dragon Flame Chinese Grill,0.19317083333333332,2.5
Table 17,0.29486292834890965,2.5
Veganbites Bakery & Espresso,0.3369606060606061,2.5
Wrights at The Arizona Biltmore,0.2955002444987774,2.5
Restaurant Greenspot,0.1936454545454545,2.5
Demetrios Restaurant,0.2600133333333333,2.5
Pita Pure House,0.3381769230769231,2.5
Bonjour Brioche,0.25252431340872356,2.5
Mandy's Fish And Chips,0.2738655172413793,2.5
Park Place Restaurant,0.25771811023622043,2.5
3 Amigos,0.0625105263157895,2
Bar Louie,0.1678978947368421,2.5
Redendo's Pizzeria Ristorante,0.2696321428571427,2.5
Lito's Fine Mexican Food,0.3352819444444445,2.5
The Lunch Lounge,0.3445486725663717,2.5
Beefeater,0.17767999999999998,2.5
Village Cafe,0.15664687500000002,2.5
Computers & ?,0.6361,3.5
Door Fifty Five,0.2751818181818182,2.5
Mr Nick's Greek Kitchen,0.2579534883720931,2.5
Firkin on Harbour,0.18442835820895526,2.5
Carrie Cerino's Ristorante & Party Center,0.21282745098039224,2.5
Kalendar,0.30307748691099506,2.5
Buffet King,0.5049833333333333,3
CJ's Talley's Pub,0.37859166666666666,3
Tucker's Marketplace Restaurant,0.22340999999999997,2.5
4 Life Natural Foods,0.5420499999999999,3
Ali Baba's,0.14984166666666668,2.5
Silver Spur Saloon & Restaurant,0.21759009009009014,2.5
Blue Hound Kitchen & Cocktails,0.29809337349397574,2.5
Eco Bistro,0.04072894736842105,2
Burger Factory,0.07357906976744187,2
Simpatico Espresso,0.3758407407407407,3
Chen's Chinese Bistro,0.3206820754716982,2.5
CherryBerry,0.31398461538461536,2.5
VegFest,0.1408,2.5
Le Comme Chez Soi,0.20262857142857144,2.5
Ben & Jerry's,0.29143076923076927,2.5
Pasta Tutti Giorni,0.2709034482758621,2.5
Purple Bubble Asian Cuisine,0.2302147540983606,2.5
Ellersly House,0.35195652173913045,2.5
Berrygood,0.09134333333333333,2
Zea,0.4460263157894737,3
Efes Bar & Grill,0.5007777777777779,3
Le Cordon Bleu,0.49010000000000004,3
El Kora,0.27232,2.5
Jamba Juice,0.398937037037037,3
Ichiban Sushi,0.32929523809523814,2.5
International Grocery,0.8555,4.5
Figs Home & Garden,0.1007,2
Hickory Nut Golf Course,-0.6901,1.5
Lola,0.3194934613388693,2.5
Dans le Noir,0.12046666666666665,2
North Star Seafood Restaurant,0.4343473684210526,3
La Parrilla,0.19730882352941173,2.5
Berridge Nurseries,0.24635,2.5
Tropical Smoothie Cafe,0.2208166666666667,2.5
Bleachers Sports Grill,0.4123857142857143,3
Sbarro,0.1827857142857143,2.5
Calabria's Italian Restaurant,0.15586428571428573,2.5
Niagara Street Cafe,0.21910677966101683,2.5
Lola's,0.3210650602409638,2.5
Sizzlers,0.31081,2.5
Thai Food To Go,0.3101530920060336,2.5
Piacquadio's Restaurant & Lounge,0.297296923076923,2.5
Mariscos Playa Escondida,0.33917355371900887,2.5
Old Station Sub Shop,0.31681341463414636,2.5
Eliseevsky Restaurant,0.22411132075471699,2.5
Dunwellz,0.3496261006289307,2.5
Mick E Fynn's,0.28979615384615387,2.5
Okra Cookhouse & Cocktails,0.31270577075098854,2.5
White Flower Cake Shoppe,0.3415578124999998,2.5
Tian Xin Place,0.16480843373493978,2.5
L'Asie Resto Bar,0.23461153846153845,2.5
Think Chocolate,0.29543500000000006,2.5
Mr Greek Mediterranean Grill,0.2744363636363636,2.5
La Piazzetta,0.1147,2
Pita Lite Islington,0.20576875,2.5
Kitchen 73,0.28674337349397594,2.5
Chick-fil-A,0.24129459459459468,2.5
Something Sweet Bakery,0.48603076923076916,3
New Town Deli,0.011012499999999988,2
Tony Roma's,0.25771379310344833,2.5
ABX American Burger Works,0.206522435897436,2.5
Squirrel's Nest Restaurant and Bar,0.3099,2.5
Water & Ice,0.2282,2.5
Buffalo Wild Wings,0.17762000000000008,2.5
RETRO Dog,0.33387345132743357,2.5
Costco,0.28988,2.5
La Ferme Quinn,0.4307,3
Vanak Restaurant,0.10508000000000002,2
L'Unita,0.38305565031982947,3
Days Inn Charlotte/Woodlawn Near Carowinds,0.317,2.5
Cravings,0.26773257261410766,2.5
Pizza Joe's & Deli,0.21576153846153845,2.5
World Market,0.4108538461538461,3
Giuseppe's Bar & Grille,0.21456333333333338,2.5
Chi-Town Hustler,0.22057118644067794,2.5
Jason's Barber Shop,-0.296,1.5
Packs & Dogs,0.12258571428571428,2.5
Cheese 'n Stuff,0.26754458598726094,2.5
Icehouse Lounge,0.6705,3.5
Kyoto House & Japanese Restaurant,0.2506340425531915,2.5
Tater's Cafe and Chophouse,0.31392499999999995,2.5
Barberian's Steak House,0.2858511340206184,2.5
MV Snacks & Sushi,0.42499687499999994,3
Mi Nuevo Nayarit,0.16506190476190477,2.5
Red Sail Boat Bakery,0.35422121212121216,2.5
Second Bowl,0.4671896551724139,3
Frida,0.10619557522123893,2
Sittoo's,0.45583749999999995,3
The OWL's Meat Shop,0.4681818181818182,3
Motorino Enoteca,0.22490752688172042,2.5
Yori Q Korean Grill & Bar,0.22518058252427173,2.5
Dominic's,0.31367999999999996,2.5
Chaye Coffee & Tea,0.0915388888888889,2
Pizza Pizza,-0.021533333333333345,2
Laundry Factory,0.7275333333333333,4
Cafe California Restaurant,0.2996559485530545,2.5
Greek Express,0.2967014492753623,2.5
Mariscos Las Playitas,0.46774285714285707,3
Mc Donalds,-0.0669111111111111,2
Ernesto's Auto Body Shop,-0.296,1.5
Fiesta Grill,0.27198214285714284,2.5
Dragon Chinese Restaurant,0.14524166666666669,2.5
Oh My Lard,0.23766500000000002,2.5
Rock Rink,-0.0012499999999999918,2
Mi Pueblo Taco Shop,0.3894904761904761,3
Hangry Burger,0.17038076923076922,2.5
Jin's Chicken and Fish,0.22728095238095242,2.5
Yakamoz Grill,-0.11049999999999999,2
Casey's,0.08475135135135138,2
Atlasta Catering & Event Concepts,0.0707,2
Asia Thai Dat,0.2515230769230769,2.5
Bagel Buddy's,0.5407624999999999,3
Scratch Kitchen,0.19534467005076125,2.5
Anise Vietnamese Restaurant,0.36905743243243244,3
Mr Basrai's,0.2996157894736842,2.5
A 1 Minute Key Service,0.2023,2.5
Don Tequila,0.2789628378378377,2.5
Holsteins Shakes and Buns,0.30367333333333346,2.5
Famous Gyro George,0.2228,2.5
Telsaan Tea Shop,0.4645052631578948,3
Ristorante Rusticone,0.3612,2.5
The Flame Broiler,0.3499606557377048,2.5
Aroma Taste of Middle East,0.19404285714285716,2.5
7-Eleven,0.75,4
Pearl Medspa & Wellness Center,0.30945,2.5
King Buffet,0.1451851851851852,2.5
Callville Bay Resort & Marina,0.084955,2
V's Caribbean Restaurant,0.373928813559322,3
Wize Guyz Pizza,0.29875384615384615,2.5
Applebee's,0.194135,2.5
Great American Cookies,0.45493999999999996,3
Villager,0.38380445859872586,3
Pink Lemon Bake Shop,0.480225,3
Cross Creek Inn,0.3889642857142857,3
Greenleaf's & Bananas,-0.052553846153846145,2
Modern Donut,0.35672857142857145,2.5
Country Maid Ice Cream,0.31060666666666664,2.5
Fetch! Pet Care,0.8425,4.5
James and Gaye,0.4588,3
Peridot Resto Lounge,0.26188409090909087,2.5
Un Autre Restaurant,0.44745,3
Flying Saucer Draught Emporium,0.3344955056179773,2.5
Outback Steakhouse,0.12667333333333333,2.5
Greek & Co,0.15316120689655174,2.5
Rudy's Submarines,0.082225,2
Manuel's Fine Mexican Food,0.26830833333333337,2.5
Nail Quest,0.6249,3.5
Papa John's Pizza,-0.09224999999999998,2
No 1 Sushi Bar,0.21646666666666675,2.5
Don Pablo's,0.15492352941176474,2.5
The Shop Beer Co,0.61215,3.5
ROKs Tacos - Korean BBQ Tacos,0.34281754385964913,2.5
Fat Tuesday,0.47858076923076937,3
Henrick's Bar,0.44647749999999997,3
Hex Coffee,0.4126093750000001,3
Nile Ethiopian Restaurant & Grocery,0.28831791044776117,2.5
Hodo Kwaja,0.31730289330922257,2.5
My Daddy's Bakery and Cafe,0.3414682432432432,2.5
Goldenview Chinese Restaurant,0.2559538461538462,2.5
Five Star Korean BBQ,0.17323333333333335,2.5
Noble Bistro,0.33684857142857155,2.5
Delices Bio (Les),0.5955,3.5
Olive Garden Italian Restaurant,0.25907472527472514,2.5
Original Pancake House,0.2996516005121639,2.5
Camille's Sidewalk Cafe,0.1795686046511628,2.5
Wok & Roast Chinese BBQ,0.27667604790419165,2.5
Firehouse Subs,-0.0193,2
Thai Express,0.2860357142857143,2.5
Fire,0.31487866184448526,2.5
Hacienda Hotel & Casino,0.23215434782608693,2.5
The Inn on Negley,0.3379980676328502,2.5
What A Bagel,0.22374090909090907,2.5
IHOP,0.3215,2.5
Defelice's Deli,0.13406,2.5
The Toasted Cork,0.3909017543859649,3
Prince of India,0.08435714285714287,2
Papago Brewing,0.29624678571428587,2.5
Sur La Table Cooking Class,0.2020066666666667,2.5
Kitchen Cargo,0.3381058823529412,2.5
Burger King Restaurants,0.339275,2.5
Petco,-0.21835,2
Rickshaw Bar,0.30311907692307677,2.5
The Herb Box,0.3616108348134997,2.5
Country Inn & Suites by Carlson,0.38233333333333336,3
Dario's,-0.02697500000000001,2
The Chase Fish & Oyster,0.3153316176470592,2.5
Novecento Pizzeria,0.2819214379084966,2.5
King's Family Restaurants,0.013463636363636384,2
A & B Barbershop,-0.0708,2
Bruno's Pizza,0.15514626865671644,2.5
Aldar Mediterranean Cuisine,0.24515000000000006,2.5
El Farol Peruvian Cuisine,0.51,3
Sacred Hour Wellness Spa,0.5719,3.5
Slots A Fun,-0.07249166666666665,2
Hooters Casino Hotel,0.14612985074626864,2.5
Annies Sur-Le-Lac,0.4064571428571429,3
Meatballz,0.2834294117647059,2.5
Witteveen Meats,0.25811052631578946,2.5
Tammie Coe Cakes,0.4301619047619048,3
Al's Garage,0.2660567164179105,2.5
Kabab Masala,0.21666000000000005,2.5
David's Deli,0.3197941176470588,2.5
What Ale's Ya,0.4201,3
Chart House,0.3137766197183104,2.5
Kepner's Tavern,0.2887952380952381,2.5
Shapla Tandoori Restaurant,-0.1722636363636364,2
Smoke's Poutinerie,0.2065815315315314,2.5
Kingston Chinese Restaurant,-0.10524482758620689,2
The Yorkshire Arms,0.30804,2.5
Mama's Pizzeria,0.20514545454545452,2.5
Republic Rare Coins,0.27815,2.5
Foothills Tavern,0.08905714285714285,2
Kanda,0.4114499999999999,3
Mickies Dairy Bar,0.2298672330097085,2.5
Old Beijing BBQ,0.24916799999999997,2.5
West Side Slices,0.21347999999999998,2.5
Quaker Steak & Lube,0.2504675925925925,2.5
Arizona Native Frybread,0.20238142857142852,2.5
Woodbridge Ribfest,0.2109727272727273,2.5
The Rocket Truck,0.4325909090909091,3
Pei Wei,0.22813618090452248,2.5
Cafe Milano,0.23796518987341758,2.5
3734,0.25235,2.5
General Tso's Chinese Food,0.2322,2.5
Kirei Sushi + Bar,0.26655227963525824,2.5
African Delight Cafe and Restaurant,0.35341428571428574,2.5
New City Restaurant,0.24561708542713567,2.5
Rhum Corner,0.36630231884057907,2.5
Cafe Vita,0.2950725806451614,2.5
First In Flight Bar,0.24912459016393448,2.5
Crepes Club,0.25634210526315787,2.5
Parrillada Che Gaucho,0.19740567375886528,2.5
Noodlecat,0.2031350877192982,2.5
Cafe Rio,0.20680142857142855,2.5
Children's Lung Specialist,0.2732,2.5
Slice of Vegas,0.2915714869698515,2.5
North of the Bayou,0.3465285714285714,2.5
Hakka Masala Restaurant,0.10192142857142858,2
Oscar Taylor's,0.41116,3
Manchurian Madurai,0.3516731707317072,2.5
Club del Medio - Chiviteria Uruguaya,0.0,2
Fried & Fabulous,0.2600235849056604,2.5
Roti Cuisine of India,0.3065783132530117,2.5
Fettykil Fox - Vintage Inns,0.02556666666666667,2
Tum Nak Thai,0.32434364303178537,2.5
Axis Theater Planet Hollywood,0.5994,3.5
All-Clad Metalcrafters,-0.19932,2
Vapor 2,0.4230333333333334,3
Vinnie Gambini,0.403296,3
Upper Crust Pizza Patio & Wine Bar,0.3445701754385967,2.5
Fuegos - Steak Tapas Vegan,0.2975373333333333,2.5
El Pollo Loco,0.3653371134020619,2.5
The Ghurka,0.24268235294117643,2.5
